game_date,athlete_id,athlete_display_name,team_name,minutes,points,starter,did_not_play,active,opponent_team_name
2024-09-19,2529130,Natasha Howard,Wings,33.0,13.0,True,False,False,Aces
2024-09-19,4281929,Satou Sabally,Wings,32.0,25.0,True,False,False,Aces
2024-09-19,4399415,Maddy Siegrist,Wings,34.0,12.0,True,False,True,Aces
2024-09-19,3916514,Kalani Brown,Wings,27.0,13.0,True,False,True,Aces
2024-09-19,4432865,Jacy Sheldon,Wings,27.0,4.0,True,False,False,Aces
2024-09-19,4066527,Jaelyn Brown,Wings,21.0,15.0,False,False,True,Aces
2024-09-19,4399114,Lou Lopez Senechal,Wings,12.0,2.0,False,False,True,Aces
2024-09-19,5209660,Sevgi Uzun,Wings,15.0,0.0,False,False,True,Aces
2024-09-19,924,Alysha Clark,Aces,25.0,10.0,True,False,False,Wings
2024-09-19,3934218,Megan Gustafson,Aces,29.0,24.0,True,False,True,Wings
2024-09-19,1004,Sydney Colson,Aces,32.0,13.0,True,False,True,Wings
2024-09-19,1054,Tiffany Hayes,Aces,26.0,21.0,True,False,False,Wings
2024-09-19,4398907,Kate Martin,Aces,32.0,7.0,True,False,True,Wings
2024-09-19,2590093,Kiah Stokes,Aces,17.0,3.0,False,False,False,Wings
2024-09-19,4398779,Queen Egbo,Aces,15.0,8.0,False,False,True,Wings
2024-09-19,4433633,Kierstan Bell,Aces,24.0,12.0,False,False,True,Wings
2024-09-19,1068,Nneka Ogwumike,Storm,23.0,17.0,True,False,False,Mercury
2024-09-19,3142328,Gabby Williams,Storm,26.0,10.0,True,False,False,Mercury
2024-09-19,3056672,Mercedes Russell,Storm,25.0,14.0,True,False,False,Mercury
2024-09-19,887,Sami Whitcomb,Storm,35.0,11.0,True,False,True,Mercury
2024-09-19,2491205,Skylar Diggins,Storm,25.0,14.0,True,False,False,Mercury
2024-09-19,4068161,Joyner Holmes,Storm,18.0,10.0,False,False,True,Mercury
2024-09-19,3142948,Victoria Vivians,Storm,16.0,9.0,False,False,True,Mercury
2024-09-19,4432830,Jordan Horston,Storm,18.0,2.0,False,False,True,Mercury
2024-09-19,4433468,Nika Muhl,Storm,14.0,2.0,False,False,True,Mercury
2024-09-19,4420318,Ezi Magbegor,Storm,,,False,True,False,Mercury
2024-09-19,2987869,Jewell Loyd,Storm,,,False,True,False,Mercury
2024-09-19,2490553,Brittney Griner,Mercury,22.0,11.0,True,False,False,Storm
2024-09-19,585,Diana Taurasi,Mercury,18.0,9.0,True,False,False,Storm
2024-09-19,2529137,Natasha Cloud,Mercury,20.0,4.0,True,False,False,Storm
2024-09-19,2998938,Kahleah Copper,Mercury,25.0,4.0,True,False,False,Storm
2024-09-19,3907781,Sophie Cunningham,Mercury,22.0,10.0,True,False,False,Storm
2024-09-19,3142255,Monique Billings,Mercury,18.0,0.0,False,False,True,Storm
2024-09-19,4065759,Mikiah Herbert Harrigan,Mercury,16.0,9.0,False,False,True,Storm
2024-09-19,4068042,Natasha Mack,Mercury,18.0,10.0,False,False,True,Storm
2024-09-19,4068885,Amy Atwell,Mercury,18.0,6.0,False,False,True,Storm
2024-09-19,4432864,Celeste Taylor,Mercury,22.0,7.0,False,False,True,Storm
2024-09-19,3102133,Rebecca Allen,Mercury,,,False,True,False,Storm
2024-09-19,4433293,Charisma Osborne,Mercury,,,False,True,False,Storm
2024-09-19,2566106,Dearica Hamby,Sparks,40.0,20.0,True,False,True,Lynx
2024-09-19,3142010,Azura Stevens,Sparks,21.0,5.0,True,False,False,Lynx
2024-09-19,4433630,Rickea Jackson,Sparks,36.0,19.0,True,False,True,Lynx
2024-09-19,2529047,Odyssey Sims,Sparks,34.0,4.0,True,False,True,Lynx
2024-09-19,4398764,Rae Burrell,Sparks,26.0,3.0,True,False,False,Lynx
2024-09-19,3099736,Stephanie Talbot,Sparks,12.0,3.0,False,False,True,Lynx
2024-09-19,4422426,Li Yueru,Sparks,7.0,2.0,False,False,False,Lynx
2024-09-19,3142327,Kia Nurse,Sparks,17.0,12.0,False,False,True,Lynx
2024-09-19,4066585,Crystal Dangerfield,Sparks,6.0,0.0,False,False,False,Lynx
2024-09-19,4432832,Zia Cooke,Sparks,2.0,0.0,False,False,False,Lynx
2024-09-19,4433404,Cameron Brink,Sparks,,,False,True,False,Lynx
2024-09-19,2490794,Layshia Clarendon,Sparks,,,False,True,False,Lynx
2024-09-19,3058892,Lexie Brown,Sparks,,,False,True,False,Lynx
2024-09-19,4066553,Aari McDonald,Sparks,,,False,True,False,Lynx
2024-09-19,3142055,Myisha Hines-Allen,Lynx,27.0,6.0,True,False,True,Sparks
2024-09-19,3906972,Bridget Carleton,Lynx,30.0,6.0,True,False,False,Sparks
2024-09-19,3913881,Alanna Smith,Lynx,23.0,6.0,True,False,False,Sparks
2024-09-19,4433635,Diamond Miller,Lynx,20.0,8.0,True,False,True,Sparks
2024-09-19,2987891,Courtney Williams,Lynx,27.0,6.0,True,False,False,Sparks
2024-09-19,4257500,Cecilia Zandalasini,Lynx,17.0,4.0,False,False,True,Sparks
2024-09-19,5105752,Alissa Pili,Lynx,22.0,8.0,False,False,True,Sparks
2024-09-19,3906753,Natisha Hiedeman,Lynx,25.0,7.0,False,False,True,Sparks
2024-09-19,4038390,Olivia Epoupa,Lynx,9.0,0.0,False,False,False,Sparks
2024-09-19,3917450,Napheesa Collier,Lynx,,,False,True,False,Sparks
2024-09-19,4398938,Dorka Juhasz,Lynx,,,False,True,False,Sparks
2024-09-19,2529205,Kayla McBride,Lynx,,,False,True,False,Sparks
2024-09-19,2566453,Isabelle Harrison,Sky,29.0,13.0,True,False,True,Sun
2024-09-19,3142086,Brianna Turner,Sky,35.0,4.0,True,False,True,Sun
2024-09-19,4282173,Michaela Onyenwere,Sky,26.0,5.0,True,False,False,Sun
2024-09-19,2566186,Rachel Banham,Sky,18.0,2.0,True,False,False,Sun
2024-09-19,3058908,Lindsay Allen,Sky,25.0,4.0,True,False,False,Sun
2024-09-19,3058888,Kaela Davis,Sky,31.0,12.0,False,False,True,Sun
2024-09-19,2998927,Moriah Jefferson,Sky,15.0,0.0,False,False,True,Sun
2024-09-19,4281190,Dana Evans,Sky,22.0,14.0,False,False,True,Sun
2024-09-19,4433402,Angel Reese,Sky,,,False,True,False,Sun
2024-09-19,2566081,Elizabeth Williams,Sky,,,False,True,False,Sun
2024-09-19,4433405,Kamilla Cardoso,Sky,,,False,True,False,Sun
2024-09-19,3058902,Diamond DeShields,Sky,,,False,True,False,Sun
2024-09-19,4280892,Chennedy Carter,Sky,,,False,True,False,Sun
2024-09-19,869,DeWanna Bonner,Sun,24.0,11.0,True,False,False,Sky
2024-09-19,2529140,Alyssa Thomas,Sun,22.0,13.0,True,False,False,Sky
2024-09-19,3058895,Brionna Jones,Sun,19.0,4.0,True,False,False,Sky
2024-09-19,4065760,Tyasha Harris,Sun,26.0,15.0,True,False,False,Sky
2024-09-19,4066548,DiJonai Carrington,Sun,28.0,12.0,True,False,False,Sky
2024-09-19,4398780,Caitlin Bickle,Sun,4.0,0.0,False,False,True,Sky
2024-09-19,4398966,Olivia Nelson-Ododa,Sun,21.0,12.0,False,False,True,Sky
2024-09-19,3099025,Astou Ndour-Fall,Sun,11.0,2.0,False,False,True,Sky
2024-09-19,3904576,Marina Mabrey,Sun,26.0,12.0,False,False,True,Sky
2024-09-19,4398935,Veronica Burton,Sun,19.0,6.0,False,False,True,Sky
2024-09-19,2984741,Tiffany Mitchell,Sun,,,False,True,False,Sky
2024-09-19,4398915,Naz Hillmon,Dream,21.0,13.0,True,False,False,Liberty
2024-09-19,918,Tina Charles,Dream,22.0,10.0,True,False,False,Liberty
2024-09-19,3058901,Allisha Gray,Dream,20.0,10.0,True,False,False,Liberty
2024-09-19,3142250,Jordin Canada,Dream,26.0,8.0,True,False,False,Liberty
2024-09-19,4398674,Rhyne Howard,Dream,25.0,13.0,True,False,False,Liberty
2024-09-19,3054590,Nia Coffey,Dream,11.0,5.0,False,False,True,Liberty
2024-09-19,4281183,Lorela Cubaj,Dream,16.0,3.0,False,False,False,Liberty
2024-09-19,4432834,Laeticia Amihere,Dream,10.0,2.0,False,False,True,Liberty
2024-09-19,2531437,Ezinne Kalu,Dream,13.0,3.0,False,False,True,Liberty
2024-09-19,4280850,Maya Caldwell,Dream,23.0,7.0,False,False,True,Liberty
2024-09-19,4595910,Haley Jones,Dream,13.0,4.0,False,False,True,Liberty
2024-09-19,2529458,Cheyenne Parker-Tyus,Dream,,,False,True,False,Liberty
2024-09-19,2593770,Betnijah Laney-Hamilton,Liberty,25.0,9.0,True,False,False,Dream
2024-09-19,2998928,Breanna Stewart,Liberty,16.0,16.0,True,False,False,Dream
2024-09-19,2999101,Jonquel Jones,Liberty,30.0,7.0,True,False,False,Dream
2024-09-19,981,Courtney Vandersloot,Liberty,16.0,0.0,True,False,False,Dream
2024-09-19,4066533,Sabrina Ionescu,Liberty,22.0,3.0,True,False,False,Dream
2024-09-19,2529622,Kayla Thornton,Liberty,22.0,2.0,False,False,True,Dream
2024-09-19,3922628,Kennedy Burke,Liberty,12.0,1.0,False,False,True,Dream
2024-09-19,4683006,Leonie Fiebich,Liberty,11.0,3.0,False,False,False,Dream
2024-09-19,4398768,Nyara Sabally,Liberty,21.0,14.0,False,False,True,Dream
2024-09-19,4433386,Jaylyn Sherrod,Liberty,10.0,8.0,False,False,True,Dream
2024-09-19,4433661,Marquesha Davis,Liberty,14.0,4.0,False,False,True,Dream
2024-09-19,5130672,Ivana Dojkic,Liberty,,,False,True,False,Dream
2024-09-19,4398776,NaLyssa Smith,Fever,20.0,16.0,True,False,False,Mystics
2024-09-19,4432831,Aliyah Boston,Fever,18.0,10.0,True,False,False,Mystics
2024-09-19,3142191,Kelsey Mitchell,Fever,5.0,4.0,True,False,False,Mystics
2024-09-19,4398829,Lexie Hull,Fever,21.0,0.0,True,False,False,Mystics
2024-09-19,4433403,Caitlin Clark,Fever,20.0,8.0,True,False,False,Mystics
2024-09-19,2955898,Damiris Dantas,Fever,14.0,4.0,False,False,False,Mystics
2024-09-19,3917453,Katie Lou Samuelson,Fever,20.0,10.0,False,False,True,Mystics
2024-09-19,4398752,Victaria Saxton,Fever,5.0,5.0,False,False,True,Mystics
2024-09-19,2569044,Temi Fagbenle,Fever,15.0,8.0,False,False,False,Mystics
2024-09-19,2491214,Erica Wheeler,Fever,25.0,7.0,False,False,True,Mystics
2024-09-19,3156318,Kristy Wallace,Fever,25.0,17.0,False,False,True,Mystics
2024-09-19,4398899,Grace Berger,Fever,12.0,2.0,False,False,True,Mystics
2024-09-19,4398729,Emily Engstler,Mystics,27.0,17.0,True,False,True,Fever
2024-09-19,2529183,Stefanie Dolson,Mystics,22.0,2.0,True,False,False,Fever
2024-09-19,2566110,Julie Vanloo,Mystics,16.0,0.0,True,False,False,Fever
2024-09-19,2988756,Brittney Sykes,Mystics,20.0,12.0,True,False,False,Fever
2024-09-19,3146151,Ariel Atkins,Mystics,21.0,17.0,True,False,False,Fever
2024-09-19,3056730,Karlie Samuelson,Mystics,20.0,3.0,False,False,False,Fever
2024-09-19,5017721,Sika Kone,Mystics,22.0,20.0,False,False,True,Fever
2024-09-19,3058893,Shatori Walker-Kimbrough,Mystics,23.0,12.0,False,False,True,Fever
2024-09-19,4068159,Sug Sutton,Mystics,9.0,0.0,False,False,True,Fever
2024-09-19,5017726,Jade Melbourne,Mystics,20.0,9.0,False,False,True,Fever
2024-09-19,4398911,Shakira Austin,Mystics,,,False,True,False,Fever
2024-09-19,4433408,Aaliyah Edwards,Mystics,,,False,True,False,Fever
2024-09-17,2490553,Brittney Griner,Mercury,14.0,14.0,True,False,False,Sparks
2024-09-17,585,Diana Taurasi,Mercury,22.0,13.0,True,False,False,Sparks
2024-09-17,2529137,Natasha Cloud,Mercury,34.0,13.0,True,False,True,Sparks
2024-09-17,3907781,Sophie Cunningham,Mercury,30.0,14.0,True,False,True,Sparks
2024-09-17,4432864,Celeste Taylor,Mercury,30.0,3.0,True,False,False,Sparks
2024-09-17,3142255,Monique Billings,Mercury,17.0,9.0,False,False,False,Sparks
2024-09-17,4065759,Mikiah Herbert Harrigan,Mercury,18.0,10.0,False,False,True,Sparks
2024-09-17,4068042,Natasha Mack,Mercury,20.0,9.0,False,False,True,Sparks
2024-09-17,4068885,Amy Atwell,Mercury,16.0,0.0,False,False,True,Sparks
2024-09-17,2566106,Dearica Hamby,Sparks,25.0,21.0,True,False,True,Mercury
2024-09-17,3142010,Azura Stevens,Sparks,13.0,2.0,True,False,False,Mercury
2024-09-17,4433630,Rickea Jackson,Sparks,20.0,8.0,True,False,False,Mercury
2024-09-17,2529047,Odyssey Sims,Sparks,9.0,0.0,True,False,False,Mercury
2024-09-17,4398764,Rae Burrell,Sparks,13.0,3.0,True,False,True,Mercury
2024-09-17,3099736,Stephanie Talbot,Sparks,19.0,4.0,False,False,True,Mercury
2024-09-17,4422426,Li Yueru,Sparks,31.0,19.0,False,False,True,Mercury
2024-09-17,3142327,Kia Nurse,Sparks,25.0,10.0,False,False,True,Mercury
2024-09-17,4066585,Crystal Dangerfield,Sparks,27.0,5.0,False,False,False,Mercury
2024-09-17,4432832,Zia Cooke,Sparks,17.0,9.0,False,False,False,Mercury
2024-09-17,3149391,A'ja Wilson,Aces,35.0,21.0,True,False,True,Storm
2024-09-17,3934218,Megan Gustafson,Aces,8.0,0.0,True,False,False,Storm
2024-09-17,2529122,Chelsea Gray,Aces,30.0,13.0,True,False,True,Storm
2024-09-17,3065570,Kelsey Plum,Aces,32.0,21.0,True,False,True,Storm
2024-09-17,4065870,Jackie Young,Aces,29.0,16.0,True,False,True,Storm
2024-09-17,924,Alysha Clark,Aces,22.0,2.0,False,False,True,Storm
2024-09-17,2590093,Kiah Stokes,Aces,14.0,0.0,False,False,False,Storm
2024-09-17,1004,Sydney Colson,Aces,10.0,2.0,False,False,False,Storm
2024-09-17,1054,Tiffany Hayes,Aces,21.0,10.0,False,False,False,Storm
2024-09-17,4398779,Queen Egbo,Aces,,,False,True,False,Storm
2024-09-17,4398907,Kate Martin,Aces,,,False,True,False,Storm
2024-09-17,4433633,Kierstan Bell,Aces,,,False,True,False,Storm
2024-09-17,1068,Nneka Ogwumike,Storm,32.0,19.0,True,False,True,Aces
2024-09-17,3142328,Gabby Williams,Storm,39.0,14.0,True,False,True,Aces
2024-09-17,3056672,Mercedes Russell,Storm,27.0,8.0,True,False,True,Aces
2024-09-17,887,Sami Whitcomb,Storm,19.0,4.0,True,False,True,Aces
2024-09-17,2491205,Skylar Diggins,Storm,35.0,17.0,True,False,True,Aces
2024-09-17,4068161,Joyner Holmes,Storm,21.0,8.0,False,False,False,Aces
2024-09-17,3142948,Victoria Vivians,Storm,8.0,0.0,False,False,False,Aces
2024-09-17,4432830,Jordan Horston,Storm,20.0,2.0,False,False,False,Aces
2024-09-17,4420318,Ezi Magbegor,Storm,,,False,True,False,Aces
2024-09-17,2987869,Jewell Loyd,Storm,,,False,True,False,Aces
2024-09-17,4433468,Nika Muhl,Storm,,,False,True,False,Aces
2024-09-17,2566453,Isabelle Harrison,Sky,33.0,13.0,True,False,True,Dream
2024-09-17,3142086,Brianna Turner,Sky,33.0,8.0,True,False,True,Dream
2024-09-17,4282173,Michaela Onyenwere,Sky,35.0,8.0,True,False,False,Dream
2024-09-17,2566186,Rachel Banham,Sky,36.0,22.0,True,False,True,Dream
2024-09-17,3058908,Lindsay Allen,Sky,30.0,16.0,True,False,True,Dream
2024-09-17,3058888,Kaela Davis,Sky,13.0,0.0,False,False,True,Dream
2024-09-17,2998927,Moriah Jefferson,Sky,10.0,0.0,False,False,False,Dream
2024-09-17,4281190,Dana Evans,Sky,10.0,3.0,False,False,False,Dream
2024-09-17,4398915,Naz Hillmon,Dream,26.0,6.0,True,False,False,Sky
2024-09-17,918,Tina Charles,Dream,32.0,16.0,True,False,False,Sky
2024-09-17,3058901,Allisha Gray,Dream,33.0,15.0,True,False,False,Sky
2024-09-17,3142250,Jordin Canada,Dream,34.0,18.0,True,False,True,Sky
2024-09-17,4398674,Rhyne Howard,Dream,34.0,15.0,True,False,False,Sky
2024-09-17,3054590,Nia Coffey,Dream,13.0,4.0,False,False,True,Sky
2024-09-17,4281183,Lorela Cubaj,Dream,6.0,4.0,False,False,True,Sky
2024-09-17,4432834,Laeticia Amihere,Dream,2.0,0.0,False,False,True,Sky
2024-09-17,4280850,Maya Caldwell,Dream,12.0,2.0,False,False,True,Sky
2024-09-17,4595910,Haley Jones,Dream,7.0,6.0,False,False,False,Sky
2024-09-17,3906972,Bridget Carleton,Lynx,34.0,13.0,True,False,True,Sun
2024-09-17,3913881,Alanna Smith,Lynx,28.0,9.0,True,False,True,Sun
2024-09-17,3917450,Napheesa Collier,Lynx,39.0,25.0,True,False,True,Sun
2024-09-17,2529205,Kayla McBride,Lynx,38.0,14.0,True,False,True,Sun
2024-09-17,2987891,Courtney Williams,Lynx,32.0,8.0,True,False,True,Sun
2024-09-17,3142055,Myisha Hines-Allen,Lynx,13.0,9.0,False,False,False,Sun
2024-09-17,4257500,Cecilia Zandalasini,Lynx,5.0,0.0,False,False,False,Sun
2024-09-17,3906753,Natisha Hiedeman,Lynx,11.0,0.0,False,False,False,Sun
2024-09-17,4398938,Dorka Juhasz,Lynx,,,False,True,False,Sun
2024-09-17,4433635,Diamond Miller,Lynx,,,False,True,False,Sun
2024-09-17,5105752,Alissa Pili,Lynx,,,False,True,False,Sun
2024-09-17,869,DeWanna Bonner,Sun,32.0,9.0,True,False,True,Lynx
2024-09-17,2529140,Alyssa Thomas,Sun,36.0,18.0,True,False,True,Lynx
2024-09-17,3058895,Brionna Jones,Sun,29.0,10.0,True,False,False,Lynx
2024-09-17,4065760,Tyasha Harris,Sun,31.0,9.0,True,False,True,Lynx
2024-09-17,4066548,DiJonai Carrington,Sun,34.0,15.0,True,False,True,Lynx
2024-09-17,4398966,Olivia Nelson-Ododa,Sun,3.0,2.0,False,False,False,Lynx
2024-09-17,3904576,Marina Mabrey,Sun,30.0,13.0,False,False,True,Lynx
2024-09-17,4398935,Veronica Burton,Sun,6.0,0.0,False,False,False,Lynx
2024-09-17,4398780,Caitlin Bickle,Sun,,,False,True,False,Lynx
2024-09-17,3099025,Astou Ndour-Fall,Sun,,,False,True,False,Lynx
2024-09-17,2984741,Tiffany Mitchell,Sun,,,False,True,False,Lynx
2024-09-17,2593770,Betnijah Laney-Hamilton,Liberty,24.0,11.0,True,False,False,Mystics
2024-09-17,2998928,Breanna Stewart,Liberty,26.0,15.0,True,False,False,Mystics
2024-09-17,2999101,Jonquel Jones,Liberty,24.0,11.0,True,False,False,Mystics
2024-09-17,981,Courtney Vandersloot,Liberty,22.0,5.0,True,False,False,Mystics
2024-09-17,4066533,Sabrina Ionescu,Liberty,28.0,5.0,True,False,False,Mystics
2024-09-17,2529622,Kayla Thornton,Liberty,20.0,6.0,False,False,False,Mystics
2024-09-17,3922628,Kennedy Burke,Liberty,13.0,7.0,False,False,True,Mystics
2024-09-17,4398768,Nyara Sabally,Liberty,15.0,12.0,False,False,True,Mystics
2024-09-17,4683006,Leonie Fiebich,Liberty,21.0,13.0,False,False,False,Mystics
2024-09-17,4433386,Jaylyn Sherrod,Liberty,2.0,0.0,False,False,True,Mystics
2024-09-17,4433661,Marquesha Davis,Liberty,3.0,2.0,False,False,True,Mystics
2024-09-17,5130672,Ivana Dojkic,Liberty,3.0,0.0,False,False,True,Mystics
2024-09-17,4398729,Emily Engstler,Mystics,26.0,7.0,True,False,True,Liberty
2024-09-17,2529183,Stefanie Dolson,Mystics,19.0,3.0,True,False,False,Liberty
2024-09-17,2566110,Julie Vanloo,Mystics,20.0,8.0,True,False,False,Liberty
2024-09-17,2988756,Brittney Sykes,Mystics,20.0,8.0,True,False,False,Liberty
2024-09-17,3146151,Ariel Atkins,Mystics,24.0,22.0,True,False,False,Liberty
2024-09-17,3056730,Karlie Samuelson,Mystics,22.0,7.0,False,False,True,Liberty
2024-09-17,5017721,Sika Kone,Mystics,24.0,8.0,False,False,True,Liberty
2024-09-17,3058893,Shatori Walker-Kimbrough,Mystics,22.0,3.0,False,False,False,Liberty
2024-09-17,4068159,Sug Sutton,Mystics,10.0,0.0,False,False,True,Liberty
2024-09-17,5017726,Jade Melbourne,Mystics,14.0,5.0,False,False,True,Liberty
2024-09-15,2490553,Brittney Griner,Mercury,33.0,26.0,True,False,True,Sky
2024-09-15,585,Diana Taurasi,Mercury,29.0,25.0,True,False,True,Sky
2024-09-15,2529137,Natasha Cloud,Mercury,36.0,18.0,True,False,True,Sky
2024-09-15,3907781,Sophie Cunningham,Mercury,35.0,13.0,True,False,True,Sky
2024-09-15,4432864,Celeste Taylor,Mercury,30.0,3.0,True,False,True,Sky
2024-09-15,3142255,Monique Billings,Mercury,12.0,0.0,False,False,False,Sky
2024-09-15,4068042,Natasha Mack,Mercury,23.0,5.0,False,False,False,Sky
2024-09-15,4068885,Amy Atwell,Mercury,3.0,3.0,False,False,False,Sky
2024-09-15,4065759,Mikiah Herbert Harrigan,Mercury,,,False,True,False,Sky
2024-09-15,2998938,Kahleah Copper,Mercury,,,False,True,False,Sky
2024-09-15,3102133,Rebecca Allen,Mercury,,,False,True,False,Sky
2024-09-15,4433293,Charisma Osborne,Mercury,,,False,True,False,Sky
2024-09-15,4282173,Michaela Onyenwere,Sky,40.0,18.0,True,False,True,Mercury
2024-09-15,4433405,Kamilla Cardoso,Sky,9.0,2.0,True,False,False,Mercury
2024-09-15,2566186,Rachel Banham,Sky,36.0,17.0,True,False,True,Mercury
2024-09-15,3058908,Lindsay Allen,Sky,26.0,6.0,True,False,True,Mercury
2024-09-15,4280892,Chennedy Carter,Sky,34.0,20.0,True,False,True,Mercury
2024-09-15,2566453,Isabelle Harrison,Sky,31.0,10.0,False,False,True,Mercury
2024-09-15,2998927,Moriah Jefferson,Sky,4.0,2.0,False,False,False,Mercury
2024-09-15,4281190,Dana Evans,Sky,20.0,13.0,False,False,False,Mercury
2024-09-15,3058888,Kaela Davis,Sky,,,False,True,False,Mercury
2024-09-15,3142086,Brianna Turner,Sky,,,False,True,False,Mercury
2024-09-15,4433402,Angel Reese,Sky,,,False,True,False,Mercury
2024-09-15,2566081,Elizabeth Williams,Sky,,,False,True,False,Mercury
2024-09-15,3058902,Diamond DeShields,Sky,,,False,True,False,Mercury
2024-09-15,869,DeWanna Bonner,Sun,36.0,6.0,True,False,False,Aces
2024-09-15,2529140,Alyssa Thomas,Sun,32.0,6.0,True,False,False,Aces
2024-09-15,3058895,Brionna Jones,Sun,30.0,17.0,True,False,False,Aces
2024-09-15,4065760,Tyasha Harris,Sun,31.0,16.0,True,False,False,Aces
2024-09-15,4066548,DiJonai Carrington,Sun,24.0,8.0,True,False,True,Aces
2024-09-15,4398780,Caitlin Bickle,Sun,1.0,0.0,False,False,True,Aces
2024-09-15,4398966,Olivia Nelson-Ododa,Sun,10.0,0.0,False,False,True,Aces
2024-09-15,3099025,Astou Ndour-Fall,Sun,1.0,0.0,False,False,True,Aces
2024-09-15,3904576,Marina Mabrey,Sun,28.0,18.0,False,False,False,Aces
2024-09-15,4398935,Veronica Burton,Sun,6.0,0.0,False,False,True,Aces
2024-09-15,2590093,Kiah Stokes,Aces,23.0,3.0,True,False,False,Sun
2024-09-15,3149391,A'ja Wilson,Aces,35.0,29.0,True,False,False,Sun
2024-09-15,2529122,Chelsea Gray,Aces,25.0,9.0,True,False,False,Sun
2024-09-15,3065570,Kelsey Plum,Aces,26.0,14.0,True,False,False,Sun
2024-09-15,4065870,Jackie Young,Aces,29.0,13.0,True,False,False,Sun
2024-09-15,924,Alysha Clark,Aces,16.0,2.0,False,False,False,Sun
2024-09-15,3934218,Megan Gustafson,Aces,19.0,8.0,False,False,False,Sun
2024-09-15,4398779,Queen Egbo,Aces,1.0,0.0,False,False,True,Sun
2024-09-15,1004,Sydney Colson,Aces,5.0,0.0,False,False,True,Sun
2024-09-15,1054,Tiffany Hayes,Aces,19.0,6.0,False,False,True,Sun
2024-09-15,4398907,Kate Martin,Aces,1.0,0.0,False,False,True,Sun
2024-09-15,4433633,Kierstan Bell,Aces,1.0,0.0,False,False,True,Sun
2024-09-15,2566106,Dearica Hamby,Sparks,36.0,25.0,True,False,True,Storm
2024-09-15,3142010,Azura Stevens,Sparks,20.0,6.0,True,False,False,Storm
2024-09-15,4433630,Rickea Jackson,Sparks,38.0,22.0,True,False,True,Storm
2024-09-15,2529047,Odyssey Sims,Sparks,37.0,20.0,True,False,True,Storm
2024-09-15,4398764,Rae Burrell,Sparks,23.0,4.0,True,False,True,Storm
2024-09-15,3099736,Stephanie Talbot,Sparks,16.0,0.0,False,False,False,Storm
2024-09-15,4422426,Li Yueru,Sparks,5.0,4.0,False,False,False,Storm
2024-09-15,3142327,Kia Nurse,Sparks,16.0,4.0,False,False,True,Storm
2024-09-15,4066585,Crystal Dangerfield,Sparks,3.0,0.0,False,False,False,Storm
2024-09-15,4432832,Zia Cooke,Sparks,5.0,2.0,False,False,False,Storm
2024-09-15,4433404,Cameron Brink,Sparks,,,False,True,False,Storm
2024-09-15,2490794,Layshia Clarendon,Sparks,,,False,True,False,Storm
2024-09-15,3058892,Lexie Brown,Sparks,,,False,True,False,Storm
2024-09-15,4066553,Aari McDonald,Sparks,,,False,True,False,Storm
2024-09-15,1068,Nneka Ogwumike,Storm,31.0,23.0,True,False,True,Sparks
2024-09-15,3142328,Gabby Williams,Storm,35.0,22.0,True,False,True,Sparks
2024-09-15,3056672,Mercedes Russell,Storm,24.0,5.0,True,False,False,Sparks
2024-09-15,887,Sami Whitcomb,Storm,17.0,0.0,True,False,False,Sparks
2024-09-15,2491205,Skylar Diggins,Storm,34.0,19.0,True,False,True,Sparks
2024-09-15,4068161,Joyner Holmes,Storm,16.0,3.0,False,False,False,Sparks
2024-09-15,3142948,Victoria Vivians,Storm,16.0,2.0,False,False,True,Sparks
2024-09-15,4432830,Jordan Horston,Storm,25.0,16.0,False,False,True,Sparks
2024-09-15,4433468,Nika Muhl,Storm,2.0,0.0,False,False,False,Sparks
2024-09-15,4420318,Ezi Magbegor,Storm,,,False,True,False,Sparks
2024-09-15,2987869,Jewell Loyd,Storm,,,False,True,False,Sparks
2024-09-15,2529130,Natasha Howard,Wings,35.0,26.0,True,False,True,Fever
2024-09-15,4281929,Satou Sabally,Wings,37.0,27.0,True,False,True,Fever
2024-09-15,3913903,Teaira McCowan,Wings,29.0,14.0,True,False,False,Fever
2024-09-15,3904577,Arike Ogunbowale,Wings,38.0,27.0,True,False,True,Fever
2024-09-15,4432865,Jacy Sheldon,Wings,31.0,4.0,True,False,True,Fever
2024-09-15,4399415,Maddy Siegrist,Wings,5.0,2.0,False,False,True,Fever
2024-09-15,3916514,Kalani Brown,Wings,11.0,6.0,False,False,False,Fever
2024-09-15,4066527,Jaelyn Brown,Wings,3.0,0.0,False,False,False,Fever
2024-09-15,4399114,Lou Lopez Senechal,Wings,1.0,0.0,False,False,False,Fever
2024-09-15,5209660,Sevgi Uzun,Wings,10.0,3.0,False,False,False,Fever
2024-09-15,5106150,Stephanie Soares,Wings,,,False,True,False,Fever
2024-09-15,4398776,NaLyssa Smith,Fever,19.0,8.0,True,False,False,Wings
2024-09-15,4432831,Aliyah Boston,Fever,31.0,15.0,True,False,True,Wings
2024-09-15,3142191,Kelsey Mitchell,Fever,30.0,30.0,True,False,True,Wings
2024-09-15,4398829,Lexie Hull,Fever,29.0,6.0,True,False,True,Wings
2024-09-15,4433403,Caitlin Clark,Fever,36.0,35.0,True,False,True,Wings
2024-09-15,2955898,Damiris Dantas,Fever,12.0,6.0,False,False,False,Wings
2024-09-15,3917453,Katie Lou Samuelson,Fever,11.0,0.0,False,False,False,Wings
